global_index,scene_id,scene_key,crop_group,crop_name,region_group,region_name,date,region_code,field_code,image_index,height,width,bands,band_order,blue_tif,green_tif,red_tif,rededge_tif,nir_tif,json_path,hr_npy,lr_x2_npy,lr_x3_npy,lr_x4_npy,status
8796,scene_008796,221021HN0100167,1,배추,2,전라도_1,221021,HN,010,0167,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0167.tif,221021HN010G0167.tif,221021HN010R0167.tif,221021HN010E0167.tif,221021HN010N0167.tif,,HR_npy/scene_008796_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008796_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008796_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008796_1배추_2전라도_1_LR_x4.npy,success
8797,scene_008797,221021HN0100170,1,배추,2,전라도_1,221021,HN,010,0170,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0170.tif,221021HN010G0170.tif,221021HN010R0170.tif,221021HN010E0170.tif,221021HN010N0170.tif,,HR_npy/scene_008797_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008797_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008797_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008797_1배추_2전라도_1_LR_x4.npy,success
8798,scene_008798,221021HN0100171,1,배추,2,전라도_1,221021,HN,010,0171,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0171.tif,221021HN010G0171.tif,221021HN010R0171.tif,221021HN010E0171.tif,221021HN010N0171.tif,,HR_npy/scene_008798_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008798_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008798_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008798_1배추_2전라도_1_LR_x4.npy,success
8799,scene_008799,221021HN0100172,1,배추,2,전라도_1,221021,HN,010,0172,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0172.tif,221021HN010G0172.tif,221021HN010R0172.tif,221021HN010E0172.tif,221021HN010N0172.tif,,HR_npy/scene_008799_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008799_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008799_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008799_1배추_2전라도_1_LR_x4.npy,success
8800,scene_008800,221021HN0100174,1,배추,2,전라도_1,221021,HN,010,0174,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0174.tif,221021HN010G0174.tif,221021HN010R0174.tif,221021HN010E0174.tif,221021HN010N0174.tif,,HR_npy/scene_008800_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008800_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008800_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008800_1배추_2전라도_1_LR_x4.npy,success
8801,scene_008801,221021HN0100175,1,배추,2,전라도_1,221021,HN,010,0175,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0175.tif,221021HN010G0175.tif,221021HN010R0175.tif,221021HN010E0175.tif,221021HN010N0175.tif,,HR_npy/scene_008801_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008801_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008801_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008801_1배추_2전라도_1_LR_x4.npy,success
8802,scene_008802,221021HN0100176,1,배추,2,전라도_1,221021,HN,010,0176,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0176.tif,221021HN010G0176.tif,221021HN010R0176.tif,221021HN010E0176.tif,221021HN010N0176.tif,,HR_npy/scene_008802_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008802_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008802_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008802_1배추_2전라도_1_LR_x4.npy,success
8803,scene_008803,221021HN0100177,1,배추,2,전라도_1,221021,HN,010,0177,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0177.tif,221021HN010G0177.tif,221021HN010R0177.tif,221021HN010E0177.tif,221021HN010N0177.tif,,HR_npy/scene_008803_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008803_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008803_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008803_1배추_2전라도_1_LR_x4.npy,success
8804,scene_008804,221021HN0100178,1,배추,2,전라도_1,221021,HN,010,0178,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0178.tif,221021HN010G0178.tif,221021HN010R0178.tif,221021HN010E0178.tif,221021HN010N0178.tif,,HR_npy/scene_008804_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008804_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008804_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008804_1배추_2전라도_1_LR_x4.npy,success
8805,scene_008805,221021HN0100180,1,배추,2,전라도_1,221021,HN,010,0180,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0180.tif,221021HN010G0180.tif,221021HN010R0180.tif,221021HN010E0180.tif,221021HN010N0180.tif,,HR_npy/scene_008805_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008805_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008805_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008805_1배추_2전라도_1_LR_x4.npy,success
8806,scene_008806,221021HN0100182,1,배추,2,전라도_1,221021,HN,010,0182,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0182.tif,221021HN010G0182.tif,221021HN010R0182.tif,221021HN010E0182.tif,221021HN010N0182.tif,,HR_npy/scene_008806_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008806_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008806_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008806_1배추_2전라도_1_LR_x4.npy,success
8807,scene_008807,221021HN0100183,1,배추,2,전라도_1,221021,HN,010,0183,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0183.tif,221021HN010G0183.tif,221021HN010R0183.tif,221021HN010E0183.tif,221021HN010N0183.tif,,HR_npy/scene_008807_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008807_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008807_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008807_1배추_2전라도_1_LR_x4.npy,success
8808,scene_008808,221021HN0100184,1,배추,2,전라도_1,221021,HN,010,0184,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0184.tif,221021HN010G0184.tif,221021HN010R0184.tif,221021HN010E0184.tif,221021HN010N0184.tif,,HR_npy/scene_008808_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008808_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008808_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008808_1배추_2전라도_1_LR_x4.npy,success
8809,scene_008809,221021HN0100185,1,배추,2,전라도_1,221021,HN,010,0185,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0185.tif,221021HN010G0185.tif,221021HN010R0185.tif,221021HN010E0185.tif,221021HN010N0185.tif,,HR_npy/scene_008809_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008809_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008809_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008809_1배추_2전라도_1_LR_x4.npy,success
8810,scene_008810,221021HN0100186,1,배추,2,전라도_1,221021,HN,010,0186,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0186.tif,221021HN010G0186.tif,221021HN010R0186.tif,221021HN010E0186.tif,221021HN010N0186.tif,,HR_npy/scene_008810_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008810_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008810_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008810_1배추_2전라도_1_LR_x4.npy,success
8811,scene_008811,221021HN0100187,1,배추,2,전라도_1,221021,HN,010,0187,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0187.tif,221021HN010G0187.tif,221021HN010R0187.tif,221021HN010E0187.tif,221021HN010N0187.tif,,HR_npy/scene_008811_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008811_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008811_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008811_1배추_2전라도_1_LR_x4.npy,success
8812,scene_008812,221021HN0100188,1,배추,2,전라도_1,221021,HN,010,0188,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0188.tif,221021HN010G0188.tif,221021HN010R0188.tif,221021HN010E0188.tif,221021HN010N0188.tif,,HR_npy/scene_008812_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008812_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008812_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008812_1배추_2전라도_1_LR_x4.npy,success
8813,scene_008813,221021HN0100189,1,배추,2,전라도_1,221021,HN,010,0189,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0189.tif,221021HN010G0189.tif,221021HN010R0189.tif,221021HN010E0189.tif,221021HN010N0189.tif,,HR_npy/scene_008813_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008813_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008813_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008813_1배추_2전라도_1_LR_x4.npy,success
8814,scene_008814,221021HN0100190,1,배추,2,전라도_1,221021,HN,010,0190,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0190.tif,221021HN010G0190.tif,221021HN010R0190.tif,221021HN010E0190.tif,221021HN010N0190.tif,,HR_npy/scene_008814_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008814_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008814_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008814_1배추_2전라도_1_LR_x4.npy,success
8815,scene_008815,221021HN0100193,1,배추,2,전라도_1,221021,HN,010,0193,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0193.tif,221021HN010G0193.tif,221021HN010R0193.tif,221021HN010E0193.tif,221021HN010N0193.tif,,HR_npy/scene_008815_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008815_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008815_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008815_1배추_2전라도_1_LR_x4.npy,success
8816,scene_008816,221021HN0100194,1,배추,2,전라도_1,221021,HN,010,0194,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0194.tif,221021HN010G0194.tif,221021HN010R0194.tif,221021HN010E0194.tif,221021HN010N0194.tif,,HR_npy/scene_008816_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008816_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008816_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008816_1배추_2전라도_1_LR_x4.npy,success
8817,scene_008817,221021HN0100195,1,배추,2,전라도_1,221021,HN,010,0195,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0195.tif,221021HN010G0195.tif,221021HN010R0195.tif,221021HN010E0195.tif,221021HN010N0195.tif,,HR_npy/scene_008817_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008817_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008817_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008817_1배추_2전라도_1_LR_x4.npy,success
8818,scene_008818,221021HN0100198,1,배추,2,전라도_1,221021,HN,010,0198,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0198.tif,221021HN010G0198.tif,221021HN010R0198.tif,221021HN010E0198.tif,221021HN010N0198.tif,,HR_npy/scene_008818_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008818_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008818_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008818_1배추_2전라도_1_LR_x4.npy,success
8819,scene_008819,221021HN0100199,1,배추,2,전라도_1,221021,HN,010,0199,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0199.tif,221021HN010G0199.tif,221021HN010R0199.tif,221021HN010E0199.tif,221021HN010N0199.tif,,HR_npy/scene_008819_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008819_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008819_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008819_1배추_2전라도_1_LR_x4.npy,success
8820,scene_008820,221021HN0100200,1,배추,2,전라도_1,221021,HN,010,0200,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0200.tif,221021HN010G0200.tif,221021HN010R0200.tif,221021HN010E0200.tif,221021HN010N0200.tif,,HR_npy/scene_008820_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008820_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008820_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008820_1배추_2전라도_1_LR_x4.npy,success
8821,scene_008821,221021HN0100201,1,배추,2,전라도_1,221021,HN,010,0201,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0201.tif,221021HN010G0201.tif,221021HN010R0201.tif,221021HN010E0201.tif,221021HN010N0201.tif,,HR_npy/scene_008821_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008821_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008821_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008821_1배추_2전라도_1_LR_x4.npy,success
8822,scene_008822,221021HN0100202,1,배추,2,전라도_1,221021,HN,010,0202,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0202.tif,221021HN010G0202.tif,221021HN010R0202.tif,221021HN010E0202.tif,221021HN010N0202.tif,,HR_npy/scene_008822_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008822_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008822_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008822_1배추_2전라도_1_LR_x4.npy,success
8823,scene_008823,221021HN0100203,1,배추,2,전라도_1,221021,HN,010,0203,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0203.tif,221021HN010G0203.tif,221021HN010R0203.tif,221021HN010E0203.tif,221021HN010N0203.tif,,HR_npy/scene_008823_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008823_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008823_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008823_1배추_2전라도_1_LR_x4.npy,success
8824,scene_008824,221021HN0100204,1,배추,2,전라도_1,221021,HN,010,0204,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0204.tif,221021HN010G0204.tif,221021HN010R0204.tif,221021HN010E0204.tif,221021HN010N0204.tif,,HR_npy/scene_008824_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008824_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008824_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008824_1배추_2전라도_1_LR_x4.npy,success
8825,scene_008825,221021HN0100205,1,배추,2,전라도_1,221021,HN,010,0205,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0205.tif,221021HN010G0205.tif,221021HN010R0205.tif,221021HN010E0205.tif,221021HN010N0205.tif,,HR_npy/scene_008825_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008825_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008825_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008825_1배추_2전라도_1_LR_x4.npy,success
8826,scene_008826,221021HN0100206,1,배추,2,전라도_1,221021,HN,010,0206,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0206.tif,221021HN010G0206.tif,221021HN010R0206.tif,221021HN010E0206.tif,221021HN010N0206.tif,,HR_npy/scene_008826_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008826_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008826_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008826_1배추_2전라도_1_LR_x4.npy,success
8827,scene_008827,221021HN0100207,1,배추,2,전라도_1,221021,HN,010,0207,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0207.tif,221021HN010G0207.tif,221021HN010R0207.tif,221021HN010E0207.tif,221021HN010N0207.tif,,HR_npy/scene_008827_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008827_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008827_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008827_1배추_2전라도_1_LR_x4.npy,success
8828,scene_008828,221021HN0100208,1,배추,2,전라도_1,221021,HN,010,0208,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0208.tif,221021HN010G0208.tif,221021HN010R0208.tif,221021HN010E0208.tif,221021HN010N0208.tif,,HR_npy/scene_008828_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008828_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008828_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008828_1배추_2전라도_1_LR_x4.npy,success
8829,scene_008829,221021HN0100209,1,배추,2,전라도_1,221021,HN,010,0209,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0209.tif,221021HN010G0209.tif,221021HN010R0209.tif,221021HN010E0209.tif,221021HN010N0209.tif,,HR_npy/scene_008829_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008829_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008829_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008829_1배추_2전라도_1_LR_x4.npy,success
8830,scene_008830,221021HN0100210,1,배추,2,전라도_1,221021,HN,010,0210,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0210.tif,221021HN010G0210.tif,221021HN010R0210.tif,221021HN010E0210.tif,221021HN010N0210.tif,,HR_npy/scene_008830_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008830_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008830_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008830_1배추_2전라도_1_LR_x4.npy,success
8831,scene_008831,221021HN0100211,1,배추,2,전라도_1,221021,HN,010,0211,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0211.tif,221021HN010G0211.tif,221021HN010R0211.tif,221021HN010E0211.tif,221021HN010N0211.tif,,HR_npy/scene_008831_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008831_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008831_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008831_1배추_2전라도_1_LR_x4.npy,success
8832,scene_008832,221021HN0100213,1,배추,2,전라도_1,221021,HN,010,0213,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0213.tif,221021HN010G0213.tif,221021HN010R0213.tif,221021HN010E0213.tif,221021HN010N0213.tif,,HR_npy/scene_008832_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008832_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008832_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008832_1배추_2전라도_1_LR_x4.npy,success
8833,scene_008833,221021HN0100216,1,배추,2,전라도_1,221021,HN,010,0216,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0216.tif,221021HN010G0216.tif,221021HN010R0216.tif,221021HN010E0216.tif,221021HN010N0216.tif,,HR_npy/scene_008833_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008833_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008833_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008833_1배추_2전라도_1_LR_x4.npy,success
8834,scene_008834,221021HN0100217,1,배추,2,전라도_1,221021,HN,010,0217,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0217.tif,221021HN010G0217.tif,221021HN010R0217.tif,221021HN010E0217.tif,221021HN010N0217.tif,,HR_npy/scene_008834_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008834_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008834_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008834_1배추_2전라도_1_LR_x4.npy,success
8835,scene_008835,221021HN0100218,1,배추,2,전라도_1,221021,HN,010,0218,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0218.tif,221021HN010G0218.tif,221021HN010R0218.tif,221021HN010E0218.tif,221021HN010N0218.tif,,HR_npy/scene_008835_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008835_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008835_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008835_1배추_2전라도_1_LR_x4.npy,success
8836,scene_008836,221021HN0100219,1,배추,2,전라도_1,221021,HN,010,0219,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0219.tif,221021HN010G0219.tif,221021HN010R0219.tif,221021HN010E0219.tif,221021HN010N0219.tif,,HR_npy/scene_008836_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008836_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008836_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008836_1배추_2전라도_1_LR_x4.npy,success
8837,scene_008837,221021HN0100228,1,배추,2,전라도_1,221021,HN,010,0228,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0228.tif,221021HN010G0228.tif,221021HN010R0228.tif,221021HN010E0228.tif,221021HN010N0228.tif,,HR_npy/scene_008837_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008837_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008837_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008837_1배추_2전라도_1_LR_x4.npy,success
8838,scene_008838,221021HN0100229,1,배추,2,전라도_1,221021,HN,010,0229,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0229.tif,221021HN010G0229.tif,221021HN010R0229.tif,221021HN010E0229.tif,221021HN010N0229.tif,,HR_npy/scene_008838_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008838_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008838_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008838_1배추_2전라도_1_LR_x4.npy,success
8839,scene_008839,221021HN0100230,1,배추,2,전라도_1,221021,HN,010,0230,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0230.tif,221021HN010G0230.tif,221021HN010R0230.tif,221021HN010E0230.tif,221021HN010N0230.tif,,HR_npy/scene_008839_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008839_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008839_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008839_1배추_2전라도_1_LR_x4.npy,success
8840,scene_008840,221021HN0100231,1,배추,2,전라도_1,221021,HN,010,0231,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0231.tif,221021HN010G0231.tif,221021HN010R0231.tif,221021HN010E0231.tif,221021HN010N0231.tif,,HR_npy/scene_008840_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008840_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008840_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008840_1배추_2전라도_1_LR_x4.npy,success
8841,scene_008841,221021HN0100232,1,배추,2,전라도_1,221021,HN,010,0232,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0232.tif,221021HN010G0232.tif,221021HN010R0232.tif,221021HN010E0232.tif,221021HN010N0232.tif,,HR_npy/scene_008841_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008841_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008841_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008841_1배추_2전라도_1_LR_x4.npy,success
8842,scene_008842,221021HN0100233,1,배추,2,전라도_1,221021,HN,010,0233,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0233.tif,221021HN010G0233.tif,221021HN010R0233.tif,221021HN010E0233.tif,221021HN010N0233.tif,,HR_npy/scene_008842_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008842_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008842_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008842_1배추_2전라도_1_LR_x4.npy,success
8843,scene_008843,221021HN0100236,1,배추,2,전라도_1,221021,HN,010,0236,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0236.tif,221021HN010G0236.tif,221021HN010R0236.tif,221021HN010E0236.tif,221021HN010N0236.tif,,HR_npy/scene_008843_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008843_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008843_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008843_1배추_2전라도_1_LR_x4.npy,success
8844,scene_008844,221021HN0100237,1,배추,2,전라도_1,221021,HN,010,0237,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0237.tif,221021HN010G0237.tif,221021HN010R0237.tif,221021HN010E0237.tif,221021HN010N0237.tif,,HR_npy/scene_008844_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008844_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008844_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008844_1배추_2전라도_1_LR_x4.npy,success
8845,scene_008845,221021HN0100238,1,배추,2,전라도_1,221021,HN,010,0238,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0238.tif,221021HN010G0238.tif,221021HN010R0238.tif,221021HN010E0238.tif,221021HN010N0238.tif,,HR_npy/scene_008845_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008845_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008845_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008845_1배추_2전라도_1_LR_x4.npy,success
8846,scene_008846,221021HN0100241,1,배추,2,전라도_1,221021,HN,010,0241,800,800,5,"Blue,Green,Red,RedEdge,NIR",221021HN010B0241.tif,221021HN010G0241.tif,221021HN010R0241.tif,221021HN010E0241.tif,221021HN010N0241.tif,,HR_npy/scene_008846_1배추_2전라도_1_HR.npy,LR_x2_npy/scene_008846_1배추_2전라도_1_LR_x2.npy,LR_x3_npy/scene_008846_1배추_2전라도_1_LR_x3.npy,LR_x4_npy/scene_008846_1배추_2전라도_1_LR_x4.npy,success
